,GPS_Height,Vert_Prec,Horz_Prec,Northing,Easting,Point_ID,ORIG_FID, D0,D60,D120,D180,D240,D300,D360,D420,D480,D540,D600,D660,D720,D780,D840,D900,D960,D1020,D1080,D1140,D1200
775,2317.21,10.3,5.8,718361.12,460494.09,965,962,0,0,0,0,0,0,2,3,3,4,5,5,5,5,5,5,5,5,5,5,5
776,2317.04,9.9,5.7,718363.03,460477.81,966,963,0,0,0,0,0,0,1,2,3,4,5,5,5,5,5,5,5,5,5,5,5
777,2316.35,10.0,5.9,718362.89,460484.47,967,964,0,0,0,0,0,1,2,3,3,4,4,5,5,5,5,5,5,5,5,5,5
778,2308.47,13.7,5.9,718365.41,460489.03,969,966,0,0,0,0,1,2,2,2,3,3,3,4,4,5,5,5,5,5,5,5,5
779,2312.8,11.6,5.8,718366.11,460482.01,970,967,0,0,0,0,0,0,0,0,0,2,23,2,4,5,5,5,5,5,5,5,5
780,2315.11,10.0,5.8,718367.27,460475.94,971,968,0,0,0,0,0,0,1,1,2,3,3,4,5,5,5,5,5,5,5,5,5
781,2317.3,10.4,5.8,718366.63,460471.18,972,969,0,0,0,1,1,1,2,2,2,4,4,4,5,5,5,5,5,5,5,5,5
782,2320.47,10.3,6.0,718361.57,460468.49,973,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,2329.21,9.9,5.8,718348.76,460460.1,974,971,0,0,0,0,0,1,2,2,3,3,4,5,5,5,5,5,5,5,5,5,5
784,2329.54,13.7,5.9,718344.4,460454.61,975,972,0,0,1,1,1,1,2,2,4,4,5,5,5,5,5,5,5,5,5,5,5
785,2332.95,13.8,6.0,718339.5,460450.86,976,973,0,0,1,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
786,2331.75,9.8,5.7,718340.79,460445.26,977,974,0,0,0,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
787,2335.64,10.2,6.2,718339.27,460440.1,978,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,2336.85,10.2,5.8,718334.95,460433.0,979,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,2342.25,10.1,5.8,718330.76,460427.3,980,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,2340.68,13.6,5.9,718324.38,460421.72,981,978,0,0,1,2,2,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5
791,2342.61,10.2,6.2,718324.99,460414.28,982,979,0,0,1,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
792,2346.63,10.2,5.8,718320.01,460412.48,983,980,0,0,1,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
793,2347.32,10.2,5.8,718312.02,460415.14,984,981,0,1,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
794,2343.84,9.8,5.8,718317.81,460419.4,985,982,0,1,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
795,2342.97,9.8,5.7,718320.14,460424.34,986,983,0,2,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
796,2344.63,9.8,5.8,718315.52,460426.38,987,984,0,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
797,2343.3,9.8,5.8,718324.12,460428.72,988,985,0,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
798,2341.56,10.1,6.2,718329.95,460433.31,989,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,2340.05,9.7,5.8,718332.18,460439.17,990,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2
800,2338.21,9.7,5.8,718331.47,460445.38,991,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,2336.34,9.7,5.8,718337.98,460447.08,992,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,2333.62,10.1,6.4,718340.41,460456.26,994,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,2333.75,9.7,5.8,718343.3,460461.47,995,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,2335.82,13.6,6.0,718343.5,460466.88,997,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,2333.19,13.0,5.9,718337.44,460469.09,998,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,2337.41,10.0,5.8,718333.64,460469.18,999,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,2336.96,12.9,5.9,718339.54,460463.61,1000,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,2337.26,12.8,5.9,718333.29,460456.78,1001,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,2344.18,10.0,5.8,718328.64,460458.08,1002,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5
810,2343.82,9.8,5.8,718326.29,460462.97,1003,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,2340.28,9.5,5.7,718331.53,460465.39,1004,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5
812,2338.37,10.0,6.1,718324.55,460468.26,1005,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,2338.6,12.4,5.9,718318.78,460469.28,1009,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5
814,2342.32,9.8,5.9,718321.35,460464.41,1010,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,2346.58,9.9,6.1,718322.26,460458.99,1012,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,2344.3,9.8,5.8,718314.99,460465.4,1013,1010,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,5,5,5,5,5,5
817,2344.7,10.7,5.8,718316.21,460459.19,1014,1011,0,0,0,0,0,0,0,0,0,2,2,2,4,4,5,5,5,5,5,5,5
818,2348.49,9.8,5.8,718312.67,460460.48,1015,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
819,2344.44,9.4,5.7,718310.96,460472.57,1017,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
820,2347.66,9.3,5.7,718306.25,460475.1,1018,1015,0,0,0,0,0,0,0,0,0,0,1,2,2,2,4,4,5,5,5,5,5
821,2348.38,9.3,5.7,718300.26,460474.11,1020,1017,0,0,0,0,0,0,0,0,0,1,1,3,4,5,5,5,5,5,5,5,5
822,2349.68,9.3,5.7,718303.43,460464.75,1022,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,2348.87,9.6,5.9,718307.94,460463.12,1023,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,2348.5,9.2,5.7,718312.28,460455.35,1025,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
825,2348.54,9.6,5.9,718317.05,460453.81,1026,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,2346.41,11.0,5.8,718320.44,460449.66,1027,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,2345.93,9.2,5.7,718323.46,460454.06,1028,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5
828,2343.04,9.2,5.8,718326.24,460448.6,1029,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,2344.26,11.6,5.9,718325.98,460441.23,1030,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,2345.51,9.1,5.7,718324.47,460433.78,1031,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,2349.17,9.5,5.9,718318.55,460434.98,1032,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,2348.39,9.6,6.3,718320.34,460443.32,1033,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,5,5,5
833,2349.42,11.3,5.8,718313.36,460450.41,1035,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2
834,2354.48,9.4,5.8,718308.09,460452.33,1036,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2
835,2352.81,9.1,5.8,718315.93,460446.38,1037,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,2352.5,10.1,5.8,718315.05,460439.84,1038,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,2350.58,11.1,5.8,718313.93,460435.54,1039,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,2346.84,11.5,5.9,718313.14,460430.84,1040,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,2345.15,9.6,6.0,718311.87,460421.68,1041,1038,0,0,0,0,0,0,0,0,0,0,1,3,4,4,5,5,5,5,5,5,5
840,2349.63,9.0,5.8,718306.87,460421.59,1042,1039,0,0,0,0,0,0,0,0,0,0,0,1,3,3,5,5,5,5,5,5,5
841,2349.84,9.3,5.8,718304.47,460415.73,1043,1040,0,0,0,0,0,0,0,0,0,0,2,2,4,4,5,5,5,5,5,5,5
842,2348.0,9.7,6.3,718306.18,460409.88,1044,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,2352.29,9.2,5.8,718301.29,460409.91,1045,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,2352.39,8.9,5.7,718298.39,460415.28,1046,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,2351.2,8.9,5.7,718300.89,460419.78,1047,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,2348.92,9.6,6.0,718303.28,460426.13,1048,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,2352.29,8.8,5.8,718308.74,460434.72,1049,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,2354.5,8.9,5.7,718304.3,460444.01,1051,1048,0,0,0,0,0,0,1,2,3,4,5,5,5,5,5,5,5,5,5,5,5
849,2352.32,9.6,6.0,718304.22,460450.13,1052,1049,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2
850,2356.25,8.8,5.7,718300.97,460455.4,1053,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
851,2358.33,9.1,5.8,718296.44,460459.17,1054,1051,0,0,0,0,0,0,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3
852,2358.33,10.5,5.8,718288.31,460460.87,1055,1052,0,0,0,0,0,0,1,2,3,4,5,5,5,5,5,5,5,5,5,5,5
853,2357.13,8.9,5.8,718285.81,460466.7,1056,1053,0,0,0,0,0,0,0,3,4,5,5,5,5,5,5,5,5,5,5,5,5
854,2357.33,8.7,5.7,718283.66,460461.35,1057,1054,0,0,0,0,0,0,1,2,4,5,5,5,5,5,5,5,5,5,5,5,5
855,2355.84,9.8,6.1,718285.29,460456.61,1058,1055,0,0,0,0,0,0,2,3,4,5,5,5,5,5,5,5,5,5,5,5,5
856,2358.67,9.1,5.8,718278.59,460457.0,1059,1056,0,0,0,0,0,0,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5
857,2358.23,8.7,5.7,718281.63,460448.7,1060,1057,0,0,0,0,1,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
858,2359.04,10.3,5.8,718281.66,460442.16,1061,1058,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2
859,2356.53,9.6,6.1,718285.77,460440.24,1062,1059,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
860,2359.53,8.9,5.8,718287.62,460447.12,1063,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,2356.67,9.6,6.1,718290.54,460453.11,1064,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,2355.81,8.7,5.7,718298.62,460449.34,1065,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
863,2353.92,9.6,6.1,718292.85,460445.0,1066,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,2353.12,9.6,6.1,718292.3,460438.38,1067,1064,0,0,0,0,0,0,0,0,1,2,3,4,5,5,5,5,5,5,5,5,5
865,2356.91,10.2,5.8,718292.62,460434.04,1068,1065,0,0,0,0,0,0,0,0,1,2,2,2,3,4,5,5,5,5,5,5,5
866,2352.92,9.6,6.1,718298.36,460432.72,1069,1066,0,0,0,0,0,0,0,1,1,2,4,5,5,5,5,5,5,5,5,5,5
867,2355.69,8.6,5.7,718302.14,460438.58,1070,1067,0,0,0,0,0,0,1,2,3,4,5,5,5,5,5,5,5,5,5,5,5
868,2357.08,7.9,5.7,718311.28,460444.73,1071,1068,0,0,0,0,0,0,1,3,4,5,5,5,5,5,5,5,5,5,5,5,5
869,2356.65,10.0,5.8,718298.46,460426.16,1072,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,2356.87,10.0,5.8,718295.75,460420.03,1073,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,2356.73,8.5,5.7,718293.45,460410.74,1074,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,2354.52,9.6,6.1,718295.64,460405.14,1075,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,2362.11,9.9,5.9,718291.8,460400.9,1076,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,2362.0,8.5,5.7,718288.57,460407.02,1077,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,2368.4,8.1,5.8,718288.83,460399.0,1078,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,2367.16,8.4,5.8,718285.5,460406.2,1079,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,2365.18,8.1,5.8,718286.65,460411.76,1080,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,2367.12,8.1,5.8,718281.82,460410.91,1081,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,2365.65,7.9,5.7,718277.62,460414.78,1082,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,2367.05,7.9,5.7,718276.66,460422.17,1083,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,2365.72,7.9,5.7,718279.26,460428.54,1084,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,2361.37,8.9,5.8,718280.55,460421.24,1085,1082,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,4,5,5,5,5,5
883,2358.15,9.6,6.1,718281.13,460415.76,1086,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,2359.69,8.4,5.7,718286.46,460420.51,1087,1084,0,0,0,0,1,2,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5
885,2359.88,8.7,5.8,718286.73,460425.63,1088,1085,0,0,0,1,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
886,2361.95,7.9,5.7,718288.53,460432.75,1089,1086,0,0,0,2,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
887,2360.59,8.4,5.7,718280.87,460435.13,1090,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,2360.24,8.0,5.7,718293.1,460429.23,1091,1088,0,0,0,0,0,0,1,1,1,2,2,2,4,4,4,5,5,5,5,5,5
889,2350.52,9.7,6.2,718304.57,460457.07,1092,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2
890,2352.62,9.5,5.8,718296.99,460469.09,1093,1090,0,0,0,0,0,0,0,0,2,3,4,4,4,4,4,5,5,5,5,5,5
891,2354.05,8.2,5.7,718299.15,460463.66,1094,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,2355.54,8.5,5.8,718293.07,460465.8,1095,1092,0,0,0,0,0,1,2,3,3,3,4,4,4,5,5,5,5,5,5,5,5
893,2359.59,16.5,6.4,718291.99,460472.07,1096,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,2356.64,8.5,5.8,718288.03,460472.34,1097,1094,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,4,4,5,5,5,5
895,2355.22,8.5,5.8,718291.36,460479.22,1098,1095,0,0,0,0,0,0,0,0,1,2,4,4,4,4,5,5,5,5,5,5,5
896,2354.25,8.2,5.7,718292.13,460486.01,1099,1096,0,0,0,0,0,0,3,4,5,5,5,5,4,4,5,5,5,5,5,5,5
897,2352.08,9.6,6.2,718298.32,460483.75,1100,1097,0,0,0,0,0,0,0,1,1,1,1,2,2,3,5,5,5,5,5,5,5
898,2351.66,10.0,6.1,718297.11,460477.11,1101,1098,0,0,0,0,0,0,0,0,0,0,3,4,4,5,5,5,5,5,5,5,5
899,2348.79,10.0,6.4,718308.09,460483.24,1103,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,2353.38,9.1,5.8,718312.39,460478.62,1104,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,2341.44,9.6,6.2,718315.15,460478.34,1105,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,2337.59,12.2,6.3,718318.61,460479.14,1106,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
